Itemcode,Barcode,ItemName,Unit,PhysicalCount,Converted,Region,CountingTime
300832,8934804039220,MILO Sua Ngu Coc 180ml/1 Hop,HOP,18,1,Display,20210329155252
300920,8935029600011,MARLBORO Thuoc La Do Crafted 20 Dieu/1Goi,GOI,2,1,Display,20210329155725
300943,8935049501633,FUZE TEA Tra Chanh Sa 1L/1 Chai,CHAI,7,1,Display,20210329160951
300971,4014400915945,WERTHER'S ORIGINAL Keo Kem Caramen Ca Phe 50g/1 Thanh,THANH,7,1,8934563506155,20210329163102
301054,8936013237725,SG FOOD Chao Ca & Dau Xanh 270g/1 Goi,GOI,1,1,Backroom,20210329161956
301055,8936013230368,SG FOOD Chao Thit Than & Rau Cu 270g/1 Goi,GOI,3,1,Backroom,20210329162001
301196,8850125000094,NAMA Kem So Co La Den Brownie 65g/1 Que,QUE,5,1,Display,20210329163520
301271,8936124240294,LE PAIN DORE Banh Madeleine Chanh 100g/1 Goi,GOI,9,1,Bad Merchandise,20210329163037
301298,6901035622493,TSINGTAO Bia Khong Con 330ml/1 Lon,LON,12,1,Display,20210329163226
,8936076270189,savoure banh trung vang,CAI,5,1,Display,20210329155015
,8936076270110,savoure banh bong lan cuon,CAI,3,1,Display,20210329155057
,8938502525467,xiu mai,GOI,1,1,Display,20210329155634
,8934674013313,caraven do,GOI,10,1,Display,20210329155757
,8936009052226,winston purple,GOI,5,1,Display,20210329155847
,8935005801173,lavie 400ml,CHAI,14,1,Backroom,20210329160828
,8934588013270,pepsi loc 6,LOC,2,6,Backroom,20210329161035
,8934588293030,tea loc 6,LOC,1,6,Backroom,20210329161119
,8934822201333,heineken 2,LON,1,1,Backroom,20210329161322
,2900012129820,hop nhua my tron,LOC,6,1,Backroom,20210329161457
,8934588063398,aquafina 500,THUNG,2,24,Backroom,20210329161742
,8936073171069,chaos tuoi ga ac dau xanh,GOI,3,1,Display,20210329161950
,8934841901856,dutch lady co duong 180ml,HOP,5,1,Display,20210329162958
,8934822201319,heineken thung,LON,1,24,Display,20210329163208
100410,8936114080022,COOL AIR Gum Bac Ha 58.4g/1 Hu,HU,2,1,Display,20210329113602
100642,8997018484217,WRIGLEY'S DOUBLEMINT Keo Ngam Bac Ha Cam 23.8g/1 Hop,HOP,5,1,Display,20210329113617
100654,8857122621376,WRIGLEY'S DOUBLEMINT Keo Ngam Chanh 23.8g/1 Hop,HOP,5,1,Display,20210329113619
100666,8997018480769,WRIGLEY'S DOUBLEMINT Keo Ngam Bac Ha 23.8g/1 Hop,HOP,5,1,Display,20210329113615
102432,9300682001311,M&M So Co La Sua Dau Phong 90g/1 Goi,GOI,6,1,Display,20210329113558
104038,8934588063176,AQUAFINA Nuoc Suoi Tinh Khiet 5L/1 Chai,CHAI,4,1,Display,20210329113236
107779,8801104190718,ICE SANDWICH Kem Dau Do 150ml/1 Goi,GOI,24,1,Display,20210329113537
107793,8801104122504,MELONA Kem Dua Luoi 80ml/1 Que,QUE,39,1,Display,20210329113457
108034,8851932115896,CORNETTO Kem Dau Hanh Nhan 88g/1 Cay,CAY,25,1,Display,20210329113427
108034,8851932115896,CORNETTO Kem Dau Hanh Nhan 88g/1 Cay,CAY,25,1,Display,20210329113432
108199,3415581139181,HAAGEN DAZS Kem Hat Macadamia 100ml/1 Hop,HOP,25,1,Display,20210329113437
108656,8851932030618,WALL'S Kem So Co La 55g/1 Hop,HOP,16,1,Display,20210329113342
109193,8935004401282,555 Thuoc La Gold 20 Dieu/1 Goi,GOI,10,1,Display,20210329113749
109258,8935004401190,555 Thuoc La Bac 90 20 Dieu/1 Goi,GOI,8,1,Display,20210329113746
109337,89301210,MARLBORO Thuoc La Do 20 Dieu/1 Goi,GOI,5,1,Display,20210329113741
109349,89301388,MARLBORO Thuoc La Den Vi Bac Ha 20 Dieu/1 Goi,GOI,20,1,Display,20210329113739
109351,89302972,MARLBORO Thuoc La Gold 20 Dieu/1 Goi,GOI,30,1,Display,20210329113735
109545,8857107232016,TAOKAENOI BIG SHEET Rong Bien Vi Truyen Thong 3.2g/1 Goi,GOI,26,1,Display,20210329111329
109583,8859559600931,CHA CHEER Hat Huong Duong Ngu Vi 130G/ Goi,GOI,9,1,Display,20210329111623
109600,8859559600962,CHA CHEER Hat Huong Duong Vi Dua 130G/1 Goi,GOI,12,1,Display,20210329111627
109818,770795005596,DAN-D-PAK Hat Dieu Khong Muoi 50g/1 Goi,GOI,6,1,Display,20210329111814
109820,770795511417,DAN-D-PAK Hat Dieu Mu Tat 50g/1 Goi,GOI,16,1,Display,20210329111811
110116,8858702402194,TAOKAENOI HI TEMPURA Rong Bien Vi Cay 25g/1 Goi,GOI,4,1,Display,20210329111342
110659,8934738971030,NHAT ANH Hat De Cuoi 150g/1 Goi,GOI,5,1,Display,20210329111731
111940,8886467100017,PRINGLES Khoai Tay Chien Tu Nhien 107g/1 Tuyp,TUYP,6,1,Display,20210329112242
112035,8886467100024,PRINGLES Khoai Tay Chien Vi Kem & Hanh 107g/1 Tuyp,TUYP,6,1,Display,20210329112239
112229,8852052150101,RUAY PUAN Snack Tom 20g/1 Goi,GOI,6,1,Display,20210329112330
112281,8934680011488,SLIDE Potato Chips BBQ 75g/1 Tuyp,TUYP,7,1,Display,20210329112226
112293,8934680011228,SLIDE KTC Cay Nong 160g/1 Tuyp,TUYP,6,1,Display,20210329112214
112308,8934680011495,SLIDE KTC Cay Nong 75g/1 Tuyp,TUYP,5,1,Display,20210329112219
112310,8934680011198,SLIDE Khoai Tay Chien Tu Nhien 160g/1 Tuyp,TUYP,6,1,Display,20210329112211
112566,020916054119,TAISUN Hat De California 40g/1 Goi,GOI,6,1,Display,20210329111737
112774,8857107231057,TAOKAENOI Rong Bien Vi Cay 15g/1 Goi,GOI,5,1,Display,20210329111403
112798,8857107231040,TAOKAENOI Rong Bien Vi Truyen Thong 15g/1 Goi,GOI,2,1,Display,20210329111356
113003,8934688905055,TUYEN KY Kho Bo Cari 35g/1 Goi,GOI,8,1,Display,20210329111932
113168,8934743042961,VINAMIT Trai Cay Say 100g/1 Goi,GOI,9,1,Display,20210329111555
113493,8936036020403,CHOCO-PIE Banh Phu So Co La  2 Goi 66g/1 Hop,HOP,5,1,Display,20210329113843
116689,9310055615021,KELLOGG'S Ngu Coc Frosties 30g/1 Hop,HOP,6,1,Display,20210329113918
117401,8934673314503,NGOI SAO PHUONG NAM Sua Dac 380g/1 Lon,LON,6,1,Display,20210329113916
117736,8934673302814,ONG THO Sua Dac Co Duong Hop Do 40g/1 Goi,GOI,6,1,Display,20210329113914
121206,8934591001042,HALICO Ruou Vodka Ha Noi 300ml/1 Chai,CHAI,4,1,Display,20210329113713
121775,5410316519724,SMIRNOFF Ruou Vodka Do 39% Do Con 700ml/1 Chai,CHAI,4,1,Display,20210329113723
122157,9322214008988,YELLOW TAIL Ruou Vang Do Cabernet Sauvignon 750ml/1 Chai,CHAI,5,1,Display,20210329113709
123979,5038483151648,DUREX Bao Cao Su King Tex 3 Cai/1 Hop,HOP,6,1,Display,20210329110708
123993,5010232955233,DUREX Bao Cao Su Performa 3 Cai/1 Hop,HOP,4,1,Display,20210329110728
124014,5038483234198,DUREX Bao Cao Su Pleasure max 3 Cai/1 Hop,HOP,3,1,Display,20210329110719
124064,8850163000100,DUREX Bao Cao Su Fetherlite 3 Cai/1 Hop,HOP,4,1,Display,20210329110714
124076,5038483492871,DUREX Bao Cao Su Fetherlite Ultima 12 Cai/1 Hop,HOP,2,1,Display,20210329110638
124088,5038483492901,DUREX Bao Cao Su Fetherlite Ultima 3 Cai/1 Hop,HOP,6,1,Display,20210329110757
124363,5411416820024,HELEN HARPER Bong Tay Trang 80M/1 Goi,GOI,6,1,Display,20210329112708
124521,8888336008936,KOTEX Style Bang Ve Sinh Sieu Mong Canh 8pcs/1Goi,GOI,4,1,Display,20210329112602
124961,4005808355648,NIVEA Sua Duong The Trang Da Dem 250ml/1 Chai,CHAI,4,1,Display,20210329112520
125135,4547691439628,OKAMOTO Bao Cao Su 0.03 Platinum 3 Cai/1 Hop,HOP,2,1,Display,20210329110847
125197,4547691239129,OKAMOTO Bao Cao Su Purity 3 Cai/1 Hop,HOP,3,1,Display,20210329110823
125226,4547691239105,OKAMOTO Bao Cao Su Strawberry 3 Cai/1 Hop,HOP,6,1,Display,20210329110839
125240,4547691239082,OKAMOTO Bao Cao Su Vanilla 3 Cai/1 Hop,HOP,3,1,Display,20210329110829
125252,4983435758400,OKAMURA Cay Cao Luoi 2pcs/1 Vi,CAY,2,1,Display,20210329112908
125886,8934868113607,SUNSILK Dau Xa Sieu Mem Muot 170g/1 Chai,CHAI,6,1,Display,20210329112738
126062,8936035200073,VEDETTE MNG Trang Da D.Leo 22ml/1Goi,GOI,4,1,Display,20210329112654
131275,8933602213023,CIRCLE K Hop Quet/1 Cai,CAI,16,1,Display,20210329110915
133132,8935001820062,THIEN LONG But Xoa CP02/ 1 Cay,CAY,4,1,Display,20210329112426
133431,8936000910969,KEM NGHIA Kem Mong Thep 205/1 Cai,CAI,4,1,Display,20210329113021
133455,8936000910747,KEM NGHIA Nhip N-401/1 Cai,CAI,5,1,Display,20210329113033
153196,3415584126188,HAAGEN DAZS Kem Tra Xanh 100ml/ 1 Hop,HOP,14,1,Display,20210329113442
153502,4547691705938,OKAMOTO Bao Cao Su Crown Nho SM 10 Cai/1 Hop,HOP,3,1,Display,20210329110803
154825,4800888161215,DOVE Lan Ngan Mui Trang Tu Nhien 40ml/1 Chai,CHAI,5,1,Display,20210329112515
154930,4901301043207,LAURIER Bang Ve Sinh Hang Ngay KM 20pcs/1Goi,GOI,4,1,Display,20210329112609
155978,8935039510911,AJIMAYO Xot Mayonnaise 130g/1 Tuyp,TUYP,4,1,Display,20210329113942
156534,8801328400341,GLADE Sap Thom Huong Som Mai/1 Hop,HOP,4,1,Display,20210329113016
157182,8886467100031,PRINGLES Khoai Tay Chien Vi  Pho Mai 107g/1 Tuyp,TUYP,6,1,Display,20210329112236
158308,8851932115919,CORNETTO Kem Roy Chocoluv 88g/1 Cay,CAY,34,1,Display,20210329113421
159443,4005808660971,NIVEA MEN Sua Rua Mat Kiem Soat Nhon & Ngua Mun Bun Khoang 50g/1 Tuyp,TUYP,5,1,Display,20210329112817
160054,8935212810029,ROMANO Dau Goi Classic 180g/1Chai,CHAI,5,1,Display,20210329112819
162195,8991380232261,LOREAL Sua Rua Mat Sang Da 50ml/1 Tuyp,TUYP,6,1,Display,20210329112735
163256,8935004400957,KENT Thuoc La  iSwitch 20 Dieu/1 Goi,GOI,10,1,Display,20210329113733
163337,8886467100260,PRINGLES Khoai Tay Chien Tu Nhien 42g/1 Tuyp,TUYP,6,1,Display,20210329112204
163345,8886467100246,PRINGLES Khoai Tay Chien Kem Chua & Hanh 42g/1 Tuyp,TUYP,3,1,Display,20210329112208
163492,8858702410816,TAOKAENOI BIG ROLL Rong Bien Gion Truyen Thong 3g/1 Goi,GOI,25,1,Display,20210329111242
163515,8858702410847,TAOKAENOI BIG ROLL Rong Bien Vi Cay 3g/1 Goi,GOI,35,1,Display,20210329111221
164074,8888336008080,KOTEX Bang Ve Sinh Hang Ngay TN Khang Khuan 20M/1Goi,GOI,1,1,Display,20210329112546
164074,8888336008080,KOTEX Bang Ve Sinh Hang Ngay TN Khang Khuan 20M/1Goi,GOI,4,1,Display,20210329112604
164309,5038483234167,DUREX Bao Cao Su Pleasuremax 12s/1 Hop,HOP,2,1,Display,20210329110653
164317,5010232955226,DUREX Bao Cao Su Performa 12s/1 Hop,HOP,2,1,Display,20210329110647
170025,4548623236315,JOMI Phim Sieu Tham Dau 70pcs/1 Goi,GOI,4,1,Display,20210329112648
170978,9300607176377,BAND-AID Bang Ca Nhan 50M/1 Hop,HOP,4,1,Display,20210329112942
172441,8935020232013,DA LAT Ruou Vang Do Strong 16% Do Con 750ml/1 Chai,CHAI,6,1,Display,20210329113706
172645,8934755010033,DIANA Bang Ve Sinh BD Co Canh 28cm 4pcs/1Goi,GOI,6,1,Display,20210329112558
172831,2110001728310,MINH THU Do Khui Da Nang/1 Cai,CAI,4,1,Display,20210329113025
173489,8935200766116,NGO QUANG Keo Hoc Sinh 6611/1 Goi,GOI,4,1,Display,20210329112411
173756,6924247407221,NGO QUANG But Nuoc 2 Cay CK-722/1 Goi,GOI,6,1,Display,20210329112417
174354,8935001712282,MENTOS Keo Ngam Khong Duong Bac Ha 35g/1 Hop,HOP,5,1,Display,20210329113803
175643,8934831183408,NHABEXIMS Chuoi Say 100g/1 Goi,GOI,6,1,Display,20210329111538
176178,8852052110600,HANAMI Snack Tom 110g/1 Hop,LON,6,1,Display,20210329112325
177205,8934755010255,SENSI Bang Ve Sinh Sieu Mong Canh 23cm 8pc/1Goi,GOI,14,1,Display,20210329112549
177213,8934755010248,SENSI Bang Ve Sinh Dem DNC CC 29cm 4pcs/1Goi,GOI,6,1,Display,20210329112724
177221,8934755010156,DIANA Bang Ve Sinh Sieu Tham Sieu Mong Canh 8pcs/1Goi,GOI,12,1,Display,20210329112552
177221,8934755010156,DIANA Bang Ve Sinh Sieu Tham Sieu Mong Canh 8pcs/1Goi,GOI,6,1,Display,20210329112854
177310,8934755020018,DIANA UNIQ Bang Ve Sinh Sieu Mong Canh 8pcs/1Goi,GOI,1,1,Display,20210329112555
177734,8936011775526,MERINO Kem Khoai Mon Lua Mach 60g/1 Que,QUE,36,1,Display,20210329113354
177742,8936011775502,MERINO Kem Dau Xanh Yen Mach 60g/1 Que,QUE,34,1,Display,20210329113403
177750,8936011775519,MERINO Kem Dau Do Gao Lut 60g/1 Que,QUE,39,1,Display,20210329113359
177776,8936011775403,MERINO Kem Cacao 78g/1 Que,QUE,31,1,Display,20210329113307
177938,8935136874206,X-MEN Lan Ngan Mui For Boss 50ml/1 Chai,CHAI,5,1,Display,20210329112756
177946,8935136873209,X-MEN Xit Ngan Mui For Boss 150ml/1 Chai,CHAI,2,1,Display,20210329112809
179906,8934803027624,STRIP FRIES Khoai Tay Que Vi Muoi 27g/1 Goi,GOI,5,1,Display,20210329112314
180240,8938503008082,SAKURA T.Bong Dau Chuan 200pcs/1Hop,HOP,4,1,Display,20210329112946
180258,8938503008129,SAKURA T.Bong R.Tai Tre Em180pc/1Hop,HOP,4,1,Display,20210329112944
180931,8857107232023,TAOKAENOI BIG SHEET Rong Bien Vi Cay 3.2g/1 Goi,GOI,25,1,Display,20210329111321
182674,8850157400077,BENTO Muc Tam Gia Vi Cay Ngot 6g/1 Goi,GOI,25,1,Display,20210329112106
182682,8850157400206,BENTO Muc Tam Gia Vi Thai 6g/1 Goi,GOI,3,1,Display,20210329112102
182721,8935001712527,ALPENLIEBE Keo Trai Cay 87.5g/1 Goi,GOI,6,1,Display,20210329113849
183997,8935032210115,TUAN DAT Hat Dieu Lua 50g/1 Goi,GOI,9,1,Display,20210329111805
184024,5052197036190,DUREX Bao Cao Su Kingtex 12 Cai/1 Hop,HOP,1,1,Display,20210329110628
184040,5052197042870,K-Y Gel Boi Tron 50g/1 Tuyp,TUYP,6,1,Display,20210329110813
184040,5052197042870,K-Y Gel Boi Tron 50g/1 Tuyp,TUYP,4,1,Display,20210329110834
184040,5052197042870,K-Y Gel Boi Tron 50g/1 Tuyp,TUYP,6,1,Display,20210329110930
184325,5020535003494,DENTIPLUS XTM Khong Duong 25ml/1 Chai,CHAI,4,1,Display,20210329112937
184414,9310578031643,BERRI ESTATES Ruou Vang Do Cabernet Sauvignon 750ml/1 Chai,CHAI,3,1,Display,20210329113703
184430,5052197025699,DUREX Bao Cao Su RealFeel 3 Cai/1 Hop,HOP,6,1,Display,20210329110752
188882,8935118306312,GOLDEN FARM Bo Dau Phong Min 170g/1 Hu,HU,6,1,Display,20210329113920
190423,8936075240398,SANDRA'S Tinh Dau Duong Da Oliu 88ml/1Chai,CHAI,4,1,Display,20210329112950
190431,8936075240206,BEAUMORE Sua Rua Mat Hat Mo/1Tuyp,TUYP,6,1,Display,20210329112720
190766,8993175535878,NABATI Banh Xop Pho Mai 50g/1 Goi,GOI,6,1,Display,20210329113837
191330,8850718808410,LAY'S STAX Khoai Tay Chien Vi Muc Cay 105g/1 Tuyp,TUYP,3,1,Display,20210329112250
192768,8887549053757,PANASONIC Pin Than AAA 2pcs/1 Vi,VI,5,1,Display,20210329112401
192776,8887549037221,PANASONIC Pin Than AA 4pcs/1 Vi,VI,7,1,Display,20210329112357
195928,3760100680577,EVOLUDERM Nuoc Hoa Hong Duong Am 250ml/1 Chai,CHAI,6,1,Display,20210329112712
195978,3760100682298,EVOLUDERM Xit Khoang 150ml/1 Chai,CHAI,6,1,Display,20210329112710
196851,8935001847557,THIEN LONG Tap NB083 120 Trang/1 Cai,QUYEN,6,1,Display,20210329112429
197459,8934868114680,VASELINE Sua Duong The HH 10T1 200ml/1 Chai,CHAI,1,1,Display,20210329112524
197603,8850360039477,VEET Kem Tay Long Da Thuong 50g/1 Hop,HOP,6,1,Display,20210329112511
199859,5052197050233,DUREX Bao Cao Su Invisible 3 Cai/1 Hop,HOP,6,1,Display,20210329110734
199948,8936026320070,JABAN Rong Bien Say 80g/1 Goi,GOI,1,1,Display,20210329111259
201020,8801104180115,ICE SANDWICH Kem Dau 150ml/1 Goi,GOI,6,1,Display,20210329113544
202369,8935212800105,ENCHANTEUR Sua Tam Nuoc Hoa 180g/1Chai,CHAI,6,1,Display,20210329112740
202416,8935212810180,ROMANO Gel Vuot Toc 150g/1Tuyp,TUYP,5,1,Display,20210329112813
203030,769828301934,MELONA Kem Vi Dua 80ml/1 Que,QUE,25,1,Display,20210329113504
204191,8938508547388,BIBIGO Snack Rong Bien Truyen Thong 25g/1 Goi,GOI,6,1,Display,20210329111437
207319,8850029015200,NIVEA Nuoc Tay Trang 125ml/1 Chai,CHAI,6,1,Display,20210329112715
207830,9556076012672,AMBI PUR Sap Khu Mui Oai Huong 180g/1 Hop,HOP,4,1,Display,20210329113007
208593,4893776000772,SENSODYNE Kem Danh Rang Trang Tu Nhien100g/1Hop,HOP,5,1,Display,20210329112934
209670,2900012096702,MINH THU Bai Tay /1 Bo,BO,4,1,Display,20210329112454
213093,8801104305136,ICE SANDWICH Kem Tra Xanh 150ml/1 Goi,GOI,6,1,Display,20210329113530
214285,5052197050264,DUREX Bao Cao Su Invisible 10s/1Hop,HOP,1,1,Display,20210329110659
214502,5900020027948,KOKO KRUNCH Banh Ngu Coc So Co La 25g/1 Thanh,THANH,36,1,Display,20210329113642
214887,8934572372567,VISSAN NGONGON Cha Gio An Lien 50g/1 Goi,GOI,6,1,Display,20210329112053
216075,4902430647229,TIDE Bot Giat Trang 800g/1 Goi,GOI,4,1,Display,20210329113042
216203,8938509506049,NLF Vo Buoi Say 85g/1 Goi,GOI,8,1,Display,20210329111600
216203,8938509506049,NLF Vo Buoi Say 85g/1 Goi,GOI,7,1,Display,20210329111606
216570,051131921276,COMMAND 3M Moc Treo 1.3kg 2pcs/1 Vi,VI,4,1,Display,20210329113026
216740,8935006359253,OTTO BM Sua 90g/ 1 Goi,GOI,6,1,Display,20210329113145
217021,8936066340458,KEWPIE Nuoc Cham Me Rang 180ml/1 Chai,CHAI,6,1,Display,20210329113933
217102,8938504340990,Nam Xanh Tac Say Deo Suka 140g/1 Hop,HOP,3,1,Display,20210329111544
217110,8938504340020,NAM XANH Gung Nuong Mat Ong 80g/1 Hop,HOP,2,1,Display,20210329111549
219007,8936009150991,GREELUX Xit Thom Mieng Bac Ha 12ml/1Hop,HOP,4,1,Display,20210329112948
220812,8936036025293,TAYO!X Snack K.Tay Tao Ngot 30g/1 Goi,GOI,6,1,Display,20210329112310
223226,8935001713128,CHUPA CHUPS Keo Deo Gau 90g/1 Goi,GOI,6,1,Display,20210329113833
223771,8934738971061,NHAT ANH Hat De Cuoi 50g/1 Goi,GOI,5,1,Display,20210329111725
224557,8935107200799,KOTEX Bang Ve Sinh Thao Duoc 23cm 8pcs/1Goi,GOI,4,1,Display,20210329112600
225082,8936117790140,POKEMON Keo Do Choi Series 2 12g/1 Hop,HOP,6,1,Display,20210329113823
227327,8809239220546,CHOCOROCK Keo Khi Lac 8g/1 Cai,CAI,6,1,Display,20210329113827
227466,4977564650049,PLUS Keo But/1 Cai,CAI,6,1,Display,20210329112421
227482,8936007456224,PLUS But Chi Do Hoa 3pcs/1 Goi,GOI,5,1,Display,20210329112419
227490,8936007454732,PLUS Bang Keo/1 Cai,CAI,6,1,Display,20210329112414
227717,8935102114114,COLGATE Ban Chai Danh Rang Spiral 360 /1 Cay,CAY,3,1,Display,20210329112900
227814,8938507179290,DAM SEN Ghe Sua Rim 150g/1 Hop,HOP,6,1,Display,20210329112024
227898,4719745504389,DERMA ANGEL Dan Tri Mun Ngay & Dem/1 Hop,HOP,4,1,Display,20210329112645
228941,8992222055109,GATSBY Nuoc Hoa Clear Mind 60ml/1 Chai,CHAI,5,1,Display,20210329112801
229303,8801104307154,BINGGRAE Kem BBBig Injeolmi 75ml/1 Que,QUE,25,1,Display,20210329113453
229866,4710168714812,COLGATE Ban Chai Danh Rang Sieu Mem Tre Em /1 Cay,CAY,6,1,Display,20210329112916
230532,8936503747475,TINH NGUYEN Banh Trang Ot 100g/1 Goi,GOI,3,1,Display,20210329112045
230736,8859219481269,ORAL CLEAN Ban Chai Danh Rang Than Sieu Mem 2pcs/1 Cay,CAY,3,1,Display,20210329112910
230752,8852660616082,ORAL CLEAN Ban Chai Danh Rang Tre Em Formula-1/1 Cay,CAY,5,1,Display,20210329112914
231897,4547691762368,OKAMOTO Bao Cao Su 0.03 Cool 3 Cai/1 Hop,HOP,3,1,Display,20210329110843
231902,4547691714398,OKAMOTO Bao Cao Su 0.03 S.Mong 3 Cai/1 Hop,HOP,6,1,Display,20210329110852
231986,8935001841456,THIEN LONG Bang Keo Trong Co Tem BKT08/1 Cai,CUON,4,1,Display,20210329112450
236172,8934839124106,CLOSE UP Kem Danh Rang Than Hoat Tinh & Dua 180g/1 Hop,HOP,6,1,Display,20210329112923
237877,770795101007,DAN-D ORGANIC Hat De 100g/1 Goi,GOI,6,1,Display,20210329111851
238132,8934588363061,MIRINDA Nuoc Ngot Soda Kem 1.5L/1 Chai,CHAI,4,1,Display,20210329113226
239170,8934564600692,C2 Hong Tra Dao 455ml/1 Chai,CHAI,4,1,Display,20210329113240
240781,8936065141049,DAILY CARE To In 18oz 10pcs/1 Goi,LOC,4,1,Display,20210329112502
241965,6924187822153,CHA CHEER Hat Huong Duong Nguyen Vi 130G/1 Goi,GOI,6,1,Display,20210329111633
242937,8934868113744,SUNSILK Dau GoiMem Muot DieuKy 320g/1Chai,CHAI,5,1,Display,20210329112826
242979,8934868148968,OMO Bot Giat He Bot T. Minh 3kg/1 Goi,GOI,5,1,Display,20210329113040
243048,4902430826242,DOWNY Nuoc Xa Diu Nhe 1.6L/1 Goi,GOI,4,1,Display,20210329113051
243789,8935001879381,THIEN LONG But Mau Van TCRC04/DO 12pcs/1 Hop,HOP,6,1,Display,20210329112409
244060,8809639171707,SARANGHAEYO Mat Na Trang Sang 25ml/1 Goi,GOI,4,1,Display,20210329112651
245498,8934804026817,MAGGI Nuoc Tuong Dau Nanh 700ml/1 Chai,CHAI,6,1,Display,20210329113947
245935,8935149501045,TAI TAI Dau Phong Cot Dua 150g/1 Goi,GOI,17,1,Display,20210329111718
247416,8851818205772,LAURIER Bang Ve Sinh SS Cool 22.5cm 8pcs/1Goi,GOI,4,1,Display,20210329112611
247555,6920354814471,COLGATE Kem Danh Rang Optic White Plus 100g/1 Hop,HOP,5,1,Display,20210329112929
248577,8936105164786,SILVA Dua 25p MS4786/1 Goi,GOI,4,1,Display,20210329112457
248608,8936105164823,SILVA Tui Rac Tu Huy 3p/1 Goi,GOI,2,1,Display,20210329113003
249159,8934688195050,TUYEN KY Kho Bo Tu Xuyen 35g/1 Goi,GOI,6,1,Display,20210329111924
249476,6902395498926,LOREAL Nuoc Tay Trang Sach Sau 95ml/1Chai,CHAI,6,1,Display,20210329112717
249890,9555192502630,WRIGLEY'S DOUBLEMINT Gum Huong Nho 58.4g/1 Hu,HU,3,1,Display,20210329113604
251164,8809686381500,SARANGHAEYO Kem Duong Da Tay H.Sen 50ml/1 Tuyp,TUYP,4,1,Display,20210329112535
251172,8809631872282,SARANGHAEYO Dau Goi Keratin 200ml/1 Chai,CHAI,5,1,Display,20210329112830
251669,8934755021077,SOFY Bang Ve Sinh Sieu Mong Canh Cool Fresh 23cm 8pcs/1Goi,GOI,5,1,Display,20210329112614
251708,8934839122607,P/S Ban Chai Danh Rang Than Bac Sieu Mem 2pcs/1 Bo,BO,3,1,Display,20210329112903
251716,8999999520182,REXONA MEN Lan Ngan Mui Invisible 50ml/1Chai,CHAI,5,1,Display,20210329112759
251758,8938530880019,2G Gao Lut Say & Rong Bien 250g/1 Hop,HOP,3,1,Display,20210329111307
251766,8938530880026,2G Rong Bien Say Toi 100g/1 Hop,HOP,5,1,Display,20210329111313
252194,8809617940745,TOM'S FARM Hanh Nhan Tam Mat Ong 30g/1 Goi,GOI,11,1,Display,20210329111857
252209,8809617940394,TOM'S FARM Hanh Nhan Tam Dau Tay 30g/1 Goi,GOI,11,1,Display,20210329111901
252225,8809617940769,TOM'S FARM Hanh Nhan Tam Wasabi 30g/1 Goi,GOI,7,1,Display,20210329111906
253962,9555192506485,5 Gum Huong Dua Hau 32g/1 Thanh,THANH,6,1,Display,20210329113606
253988,6914973607729,SNICKERS So Co La Yen Mach Hat De 40g/1 Thanh,THANH,6,1,Display,20210329113559
254031,8935149502011,TAI TAI Dau Phong Toi Ot 90g/1 Goi,GOI,6,1,Display,20210329111721
254900,8938507179450,DAM SEN Muc Xe Gion 60g/1 Hop,HOP,6,1,Display,20210329111946
255281,4580390216022,CLARISTA Sua Rua Mat Tao Bot Than 160g/1 Chai,CHAI,6,1,Display,20210329112722
255956,4897097920061,FRUITFUL Xoai Say Deo 50g/1 Goi,GOI,6,1,Display,20210329111528
258530,8858718625532,SMOOTO Mat Na Duong Trang 10ml/1Goi,GOI,1,1,Display,20210329112702
259316,4800888211538,AXE Nuoc Hoa Dark Temptation 17ml/1 Cai,CAI,25,1,Display,20210329112805
261020,6001108006745,TABLE MOUTAIN Ruou Vang Do Cabernet Sauvignon 750ml/1 Chai,CHAI,3,1,Display,20210329113700
261313,8934681129533,MEN BIORE Sua Rua Mat Mat Lanh 100g/1Tuyp,TUYP,5,1,Display,20210329112815
261321,8936080882798,PROCARE Khan Mat Soi Tre 35*75cm/1 Cai,CAI,2,1,Display,20210329113102
262288,8936076453582,FADELY Banh Trang Kho Ga Xe 40g/1 Ly,LY,3,1,Display,20210329112031
262288,8936076453582,FADELY Banh Trang Kho Ga Xe 40g/1 Ly,LY,5,1,Display,20210329112036
262301,8936076453889,FADELY Banh Trang Tom Hanh 32g/1 Ly,LY,6,1,Display,20210329112034
262636,8935107200836,KOTEX Bang Ve Sinh Hang Ngay Diu Mat 20pcs/1Goi,GOI,4,1,Display,20210329112606
263056,4806534410003,DUREX Bao Cao Su Strawberry 3 Cai/1 Hop,HOP,5,1,Display,20210329110739
263064,4806534410010,DUREX Bao Cao Su Chocolate 3 Cai/1 Hop,HOP,7,1,Display,20210329110746
264078,8936011773966,CELANO Kem Tra Sua Tran Chau 100g/1 Hop,HOP,24,1,Display,20210329113409
264086,8936011773959,CELANO Kem Banh Ca Tra Sua Tran Chau 100g/1 Goi,GOI,6,1,Display,20210329113324
264484,9556241600925,SNEK KU SHOYUE Snack Mi Vi Tieu 112g/1 Goi,GOI,3,1,Display,20210329111617
265244,8934803012255,OISHI Banh Tom Cay 80g/1 Goi,GOI,6,1,Display,20210329112341
265969,8936135432008,MR VIET Ca Phe 3in1 (5goix17g)/1 Hop,HOP,6,1,Display,20210329113859
